token_ID,token,chunk_id,chunk_type,prev_chunk_id,chunk_rel_pos,label
121,uniswap_0x12989FaBd2f4E0673bcBe2661537C5ae7fAdf774,7,-1,6,53.84615384615385,Normal rug
121,uniswap_0x12989FaBd2f4E0673bcBe2661537C5ae7fAdf774,8,-1,7,61.53846153846154,Normal rug
121,uniswap_0x12989FaBd2f4E0673bcBe2661537C5ae7fAdf774,9,-1,8,69.23076923076923,Normal rug
121,uniswap_0x12989FaBd2f4E0673bcBe2661537C5ae7fAdf774,10,-1,9,76.92307692307692,Normal rug
121,uniswap_0x12989FaBd2f4E0673bcBe2661537C5ae7fAdf774,11,-1,10,84.61538461538461,Normal rug
121,uniswap_0x12989FaBd2f4E0673bcBe2661537C5ae7fAdf774,12,-1,11,92.3076923076923,Normal rug
121,uniswap_0x12989FaBd2f4E0673bcBe2661537C5ae7fAdf774,13,1,12,100.0,Normal rug
122,uniswap_0x12D9FE4c9494dC363c6290bFdbb2bd9ED6358C13,1,-1,-1,50.0,Normal rug
122,uniswap_0x12D9FE4c9494dC363c6290bFdbb2bd9ED6358C13,2,1,1,100.0,Normal rug
123,uniswap_0x12eF10A4fc6e1Ea44B4ca9508760fF51c647BB71,1,-1,-1,33.333333333333336,Normal rug
123,uniswap_0x12eF10A4fc6e1Ea44B4ca9508760fF51c647BB71,2,-1,1,66.66666666666667,Normal rug
123,uniswap_0x12eF10A4fc6e1Ea44B4ca9508760fF51c647BB71,3,1,2,100.0,Normal rug
124,uniswap_0x134d6395922DC58c2d773f26bb5b059F3719c633,1,1,-1,100.0,Normal rug
128,uniswap_0x144bDf4ea21aC7Bac5ed7378C8bD4aE181d506DB,1,1,-1,100.0,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,1,-1,-1,1.7543859649122806,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,2,-1,1,3.508771929824561,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,3,-1,2,5.2631578947368425,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,4,-1,3,7.017543859649122,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,5,-1,4,8.771929824561404,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,6,-1,5,10.526315789473683,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,7,-1,6,12.280701754385966,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,8,-1,7,14.035087719298245,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,9,-1,8,15.789473684210526,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,10,-1,9,17.54385964912281,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,11,-1,10,19.29824561403509,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,12,-1,11,21.05263157894737,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,13,-1,12,22.80701754385965,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,14,-1,13,24.56140350877193,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,15,-1,14,26.31578947368421,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,16,-1,15,28.07017543859649,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,17,-1,16,29.82456140350877,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,18,-1,17,31.57894736842105,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,19,-1,18,33.333333333333336,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,20,-1,19,35.08771929824562,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,21,-1,20,36.8421052631579,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,22,-1,21,38.59649122807018,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,23,-1,22,40.35087719298246,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,24,-1,23,42.10526315789474,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,25,-1,24,43.85964912280702,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,26,-1,25,45.6140350877193,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,27,-1,26,47.36842105263158,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,28,-1,27,49.12280701754386,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,29,-1,28,50.87719298245614,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,30,-1,29,52.63157894736842,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,31,-1,30,54.3859649122807,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,32,-1,31,56.14035087719298,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,33,-1,32,57.89473684210526,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,34,-1,33,59.64912280701754,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,35,-1,34,61.40350877192982,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,36,-1,35,63.1578947368421,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,37,-1,36,64.91228070175438,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,38,-1,37,66.66666666666667,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,39,-1,38,68.42105263157895,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,40,-1,39,70.17543859649123,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,41,-1,40,71.9298245614035,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,42,-1,41,73.6842105263158,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,43,-1,42,75.43859649122807,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,44,-1,43,77.19298245614036,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,45,-1,44,78.94736842105263,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,46,-1,45,80.70175438596492,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,47,-1,46,82.45614035087719,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,48,-1,47,84.21052631578948,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,49,-1,48,85.96491228070175,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,50,-1,49,87.71929824561404,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,51,-1,50,89.47368421052632,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,52,-1,51,91.2280701754386,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,53,-1,52,92.98245614035088,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,54,-1,53,94.73684210526316,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,55,-1,54,96.49122807017544,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,56,-1,55,98.24561403508773,Normal rug
129,uniswap_0x146207a85389f88ed2624a7dF79a31bD9c6dFdBD,57,1,56,100.0,Normal rug
132,uniswap_0x15D6d90541A8631c192c06994F22C60357798CB1,1,1,-1,100.0,Normal rug
134,uniswap_0x1601f15acbf2692627eF9C598912cBED04461235,1,1,-1,100.0,Normal rug
141,uniswap_0x16980b3B4a3f9D89E33311B5aa8f80303E5ca4F8,1,-1,-1,16.666666666666668,Normal rug
141,uniswap_0x16980b3B4a3f9D89E33311B5aa8f80303E5ca4F8,2,-1,1,33.333333333333336,Normal rug
141,uniswap_0x16980b3B4a3f9D89E33311B5aa8f80303E5ca4F8,3,-1,2,50.0,Normal rug
141,uniswap_0x16980b3B4a3f9D89E33311B5aa8f80303E5ca4F8,4,-1,3,66.66666666666667,Normal rug
141,uniswap_0x16980b3B4a3f9D89E33311B5aa8f80303E5ca4F8,5,-1,4,83.33333333333333,Normal rug
141,uniswap_0x16980b3B4a3f9D89E33311B5aa8f80303E5ca4F8,6,1,5,100.0,Normal rug
143,uniswap_0x1707165cb2Ea6549809eA6373d1C08990093aCf8,1,-1,-1,50.0,Normal rug
143,uniswap_0x1707165cb2Ea6549809eA6373d1C08990093aCf8,2,1,1,100.0,Normal rug
144,uniswap_0x170957C53468843f2C28bD6811fc09cE89910dC0,1,1,-1,100.0,Normal rug
145,uniswap_0x171276175A70099507cEE777e17112eA11cFf836,1,-1,-1,50.0,Normal rug
145,uniswap_0x171276175A70099507cEE777e17112eA11cFf836,2,1,1,100.0,Normal rug
146,uniswap_0x174A8F1Bd96AdBA7de18CeAC5Ba2E6fB5272d931,1,-1,-1,50.0,Normal rug
146,uniswap_0x174A8F1Bd96AdBA7de18CeAC5Ba2E6fB5272d931,2,1,1,100.0,Normal rug
147,uniswap_0x1770C2e05DE028Ed41f3Dae3b937557DeEF8DBa2,1,1,-1,100.0,Normal rug
148,uniswap_0x17c50D62E6E8D20d2DC18e9AD79c43263D0720d9,1,-1,-1,14.285714285714286,Normal rug
148,uniswap_0x17c50D62E6E8D20d2DC18e9AD79c43263D0720d9,2,-1,1,28.571428571428573,Normal rug
148,uniswap_0x17c50D62E6E8D20d2DC18e9AD79c43263D0720d9,3,-1,2,42.85714285714285,Normal rug
148,uniswap_0x17c50D62E6E8D20d2DC18e9AD79c43263D0720d9,4,-1,3,57.142857142857146,Normal rug
148,uniswap_0x17c50D62E6E8D20d2DC18e9AD79c43263D0720d9,5,-1,4,71.42857142857143,Normal rug
148,uniswap_0x17c50D62E6E8D20d2DC18e9AD79c43263D0720d9,6,-1,5,85.71428571428571,Normal rug
148,uniswap_0x17c50D62E6E8D20d2DC18e9AD79c43263D0720d9,7,1,6,100.0,Normal rug
149,uniswap_0x18a9023C33B8209D02027c9a9429885FAFC78609,1,1,-1,100.0,Normal rug
150,uniswap_0x1985365e9f78359a9B6AD760e32412f4a445E862,1,-1,-1,33.333333333333336,Normal rug
150,uniswap_0x1985365e9f78359a9B6AD760e32412f4a445E862,2,-1,1,66.66666666666667,Normal rug
150,uniswap_0x1985365e9f78359a9B6AD760e32412f4a445E862,3,1,2,100.0,Normal rug
151,uniswap_0x198B12b9b8a7b730eb10f7F41CC2ddA357d13849,1,1,-1,100.0,Normal rug
154,uniswap_0x19F7EfA9C93673D3bB726eDBd20863CAEb3c97f8,1,1,-1,100.0,Normal rug
155,uniswap_0x1A26e9453363219bE0F1B2f0F8EB071E59175A63,1,-1,-1,50.0,Normal rug
155,uniswap_0x1A26e9453363219bE0F1B2f0F8EB071E59175A63,2,1,1,100.0,Normal rug
158,uniswap_0x1AB7c2B6bd2e8eba6CCedA3B04baF5e45FC8B861,1,1,-1,100.0,Normal rug
170,uniswap_0x1CA8B32D5cB8A610fFc2B1B850318fb481CB09DF,1,-1,-1,50.0,Normal rug
170,uniswap_0x1CA8B32D5cB8A610fFc2B1B850318fb481CB09DF,2,1,1,100.0,Normal rug
173,uniswap_0x1D4D656a2a88a73B79115CF5D0ACe4Bae76262CD,1,1,-1,100.0,Normal rug
175,uniswap_0x1DAd57a34D927767A75ec4dc7793e460B194D0a5,1,1,-1,100.0,Normal rug
179,uniswap_0x1F53A03d4D7b758aFB165963fDBe9d737f0c0be1,1,-1,-1,25.0,Normal rug
179,uniswap_0x1F53A03d4D7b758aFB165963fDBe9d737f0c0be1,2,-1,1,50.0,Normal rug
179,uniswap_0x1F53A03d4D7b758aFB165963fDBe9d737f0c0be1,3,-1,2,75.0,Normal rug
179,uniswap_0x1F53A03d4D7b758aFB165963fDBe9d737f0c0be1,4,1,3,100.0,Normal rug
162,uniswap_0x1bB296b7dDA32EaeFDAb0F669Dc4377D16da5125,1,1,-1,100.0,Normal rug
166,uniswap_0x1c6858Bbf251A7d0b0AedE5A601D30096b7f1800,1,1,-1,100.0,Normal rug
169,uniswap_0x1c9bd3e78e5E8cE029a84C5161D792613084233c,1,1,-1,100.0,Normal rug
172,uniswap_0x1ced5c5225Ed084e27544080337F87F8Ef68D232,1,-1,-1,50.0,Normal rug
172,uniswap_0x1ced5c5225Ed084e27544080337F87F8Ef68D232,2,1,1,100.0,Normal rug
174,uniswap_0x1d72b0e2dfE688d1439DF4A1B5F54B2E3840E741,1,-1,-1,33.333333333333336,Normal rug
174,uniswap_0x1d72b0e2dfE688d1439DF4A1B5F54B2E3840E741,2,-1,1,66.66666666666667,Normal rug
174,uniswap_0x1d72b0e2dfE688d1439DF4A1B5F54B2E3840E741,3,1,2,100.0,Normal rug
178,uniswap_0x1ee25127aC9C4143bfde7428Bed0C5b5017cf76b,1,1,-1,100.0,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,1,-1,-1,2.1739130434782608,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,2,-1,1,4.3478260869565215,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,3,-1,2,6.521739130434782,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,4,-1,3,8.695652173913043,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,5,-1,4,10.869565217391305,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,6,-1,5,13.043478260869565,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,7,-1,6,15.217391304347826,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,8,-1,7,17.391304347826086,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,9,-1,8,19.565217391304348,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,10,-1,9,21.73913043478261,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,11,-1,10,23.91304347826087,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,12,-1,11,26.08695652173913,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,13,-1,12,28.26086956521739,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,14,-1,13,30.43478260869565,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,15,-1,14,32.608695652173914,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,16,-1,15,34.78260869565217,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,17,-1,16,36.95652173913044,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,18,-1,17,39.130434782608695,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,19,-1,18,41.30434782608695,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,20,-1,19,43.47826086956522,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,21,-1,20,45.65217391304348,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,22,-1,21,47.82608695652174,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,23,-1,22,50.0,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,24,-1,23,52.17391304347826,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,25,-1,24,54.34782608695652,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,26,-1,25,56.52173913043478,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,27,-1,26,58.69565217391305,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,28,-1,27,60.869565217391305,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,29,-1,28,63.04347826086956,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,30,-1,29,65.21739130434783,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,31,-1,30,67.3913043478261,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,32,-1,31,69.56521739130434,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,33,-1,32,71.73913043478261,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,34,-1,33,73.91304347826087,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,35,-1,34,76.08695652173913,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,36,-1,35,78.26086956521739,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,37,-1,36,80.43478260869566,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,38,-1,37,82.6086956521739,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,39,-1,38,84.78260869565217,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,40,-1,39,86.95652173913044,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,41,-1,40,89.1304347826087,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,42,-1,41,91.30434782608695,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,43,-1,42,93.47826086956522,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,44,-1,43,95.65217391304348,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,45,-1,44,97.82608695652172,Normal rug
183,uniswap_0x1fF6df0892e636832B443359C66ed57515011d6f,46,1,45,100.0,Normal rug
184,uniswap_0x2033B4E26Ef28Ff6FE30780fA1C5CEDc99318dd2,1,1,-1,100.0,Normal rug
186,uniswap_0x2042ebC01B1BEDd68a82573ed427f44F46B5b526,1,1,-1,100.0,Normal rug
187,uniswap_0x2043e1D61b2AaEC7a380b187d373b77aa612904b,1,1,-1,100.0,Normal rug
189,uniswap_0x2077D81d0c5258230D5a195233941547cB5f0989,1,-1,-1,12.5,Normal rug
189,uniswap_0x2077D81d0c5258230D5a195233941547cB5f0989,2,-1,1,25.0,Normal rug
189,uniswap_0x2077D81d0c5258230D5a195233941547cB5f0989,3,-1,2,37.5,Normal rug
189,uniswap_0x2077D81d0c5258230D5a195233941547cB5f0989,4,-1,3,50.0,Normal rug
189,uniswap_0x2077D81d0c5258230D5a195233941547cB5f0989,5,-1,4,62.5,Normal rug
189,uniswap_0x2077D81d0c5258230D5a195233941547cB5f0989,6,-1,5,75.0,Normal rug
189,uniswap_0x2077D81d0c5258230D5a195233941547cB5f0989,7,-1,6,87.5,Normal rug
189,uniswap_0x2077D81d0c5258230D5a195233941547cB5f0989,8,1,7,100.0,Normal rug
191,uniswap_0x20Aa47fA05617791A8A948C50D258367f9ab8D6b,1,1,-1,100.0,Normal rug
193,uniswap_0x20B3aE8AfD278f5711e5DE01E4A3882Cbe8468d8,1,-1,-1,50.0,Normal rug
193,uniswap_0x20B3aE8AfD278f5711e5DE01E4A3882Cbe8468d8,2,1,1,100.0,Normal rug
194,uniswap_0x212de7d4f5b24Ad5b6b129C1f7bF7a6eE555eaEd,1,-1,-1,33.333333333333336,Normal rug
194,uniswap_0x212de7d4f5b24Ad5b6b129C1f7bF7a6eE555eaEd,2,-1,1,66.66666666666667,Normal rug
194,uniswap_0x212de7d4f5b24Ad5b6b129C1f7bF7a6eE555eaEd,3,1,2,100.0,Normal rug
195,uniswap_0x21413c119b0C11C5d96aE1bD328917bC5C8ED67E,1,1,-1,100.0,Normal rug
196,uniswap_0x2157f95dff5459d03465751C49e1d1b813a72E2e,1,-1,-1,50.0,Normal rug
196,uniswap_0x2157f95dff5459d03465751C49e1d1b813a72E2e,2,1,1,100.0,Normal rug
198,uniswap_0x22334bD9074B36e4C1Be907a8428C2dc82011C25,1,-1,-1,33.333333333333336,Normal rug
198,uniswap_0x22334bD9074B36e4C1Be907a8428C2dc82011C25,2,-1,1,66.66666666666667,Normal rug
198,uniswap_0x22334bD9074B36e4C1Be907a8428C2dc82011C25,3,1,2,100.0,Normal rug
200,uniswap_0x226bb599a12C826476e3A771454697EA52E9E220,1,1,-1,100.0,Normal rug
205,uniswap_0x22C5fF2999bd728EaA91F8a25e9515ADEC2EE20a,1,-1,-1,50.0,Normal rug
205,uniswap_0x22C5fF2999bd728EaA91F8a25e9515ADEC2EE20a,2,1,1,100.0,Normal rug
208,uniswap_0x235a40d1B8460ed4D4C9c6A52Cd6fFD9cf316d01,1,1,-1,100.0,Normal rug
209,uniswap_0x23B7c022D69FbeEcdf1cf9c8401fA3525C173460,1,1,-1,100.0,Normal rug
210,uniswap_0x23c3339049aaD926FDd3070e228Ac46ad54E94a8,1,1,-1,100.0,Normal rug
212,uniswap_0x23f8deC716699941BadE7a3751dcb21000B29d39,1,1,-1,100.0,Normal rug
214,uniswap_0x2416A3DD66BF0cFb036573A09F1F1F31a3917CA8,1,1,-1,100.0,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,1,-1,-1,2.631578947368421,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,2,-1,1,5.2631578947368425,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,3,-1,2,7.894736842105263,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,4,-1,3,10.526315789473683,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,5,-1,4,13.157894736842104,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,6,-1,5,15.789473684210526,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,7,-1,6,18.42105263157895,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,8,-1,7,21.05263157894737,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,9,-1,8,23.68421052631579,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,10,-1,9,26.31578947368421,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,11,-1,10,28.94736842105263,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,12,-1,11,31.57894736842105,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,13,-1,12,34.21052631578947,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,14,-1,13,36.8421052631579,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,15,-1,14,39.47368421052632,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,16,-1,15,42.10526315789474,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,17,-1,16,44.73684210526316,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,18,-1,17,47.36842105263158,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,19,-1,18,50.0,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,20,-1,19,52.63157894736842,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,21,-1,20,55.26315789473684,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,22,-1,21,57.89473684210526,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,23,-1,22,60.526315789473685,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,24,-1,23,63.1578947368421,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,25,-1,24,65.78947368421052,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,26,-1,25,68.42105263157895,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,27,-1,26,71.05263157894737,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,28,-1,27,73.6842105263158,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,29,-1,28,76.3157894736842,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,30,-1,29,78.94736842105263,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,31,-1,30,81.57894736842105,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,32,-1,31,84.21052631578948,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,33,-1,32,86.84210526315789,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,34,-1,33,89.47368421052632,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,35,-1,34,92.10526315789474,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,36,-1,35,94.73684210526316,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,37,-1,36,97.36842105263158,Normal rug
221,uniswap_0x254fE97F1664Ba729d029CF1cC9CB238E1Cccc31,38,1,37,100.0,Normal rug
225,uniswap_0x25c7b16E5bD9565d8a8c05f6Ac22598EE3918069,1,1,-1,100.0,Normal rug
226,uniswap_0x25e28DA668DC3C85936D49a57Bb17e6786d5dE71,1,-1,-1,4.3478260869565215,Normal rug
226,uniswap_0x25e28DA668DC3C85936D49a57Bb17e6786d5dE71,2,-1,1,8.695652173913043,Normal rug
226,uniswap_0x25e28DA668DC3C85936D49a57Bb17e6786d5dE71,3,-1,2,13.043478260869565,Normal rug
226,uniswap_0x25e28DA668DC3C85936D49a57Bb17e6786d5dE71,4,-1,3,17.391304347826086,Normal rug
226,uniswap_0x25e28DA668DC3C85936D49a57Bb17e6786d5dE71,5,-1,4,21.73913043478261,Normal rug
226,uniswap_0x25e28DA668DC3C85936D49a57Bb17e6786d5dE71,6,-1,5,26.08695652173913,Normal rug
226,uniswap_0x25e28DA668DC3C85936D49a57Bb17e6786d5dE71,7,-1,6,30.43478260869565,Normal rug
226,uniswap_0x25e28DA668DC3C85936D49a57Bb17e6786d5dE71,8,-1,7,34.78260869565217,Normal rug
226,uniswap_0x25e28DA668DC3C85936D49a57Bb17e6786d5dE71,9,-1,8,39.130434782608695,Normal rug
